OS,Release,Description,"Release Date","File Name","File Extension","File Size",MD5,SHA1,SHA256,SHA512
"RingMaster Global",7.1.4.1,"RMGlobal 7.1 (MR1) for Windows",2011-05-11,,zip,121458273,a84391c425c41a267ceddb21f354c21d,97801b29b39500b02909c4865fceff22f7920569,,
"RingMaster Global",7.1.4.1,"RMGlobal 7.1 (MR1) image",2011-05-11,,iso,122157056,1343fcd69d0fb5c584e5b97845367e65,272b87cf4d61e7f23f9c971002aee70613b7e709,,
