OS,Release,Description,"Release Date","File Name","File Extension","File Size",MD5,SHA1,SHA256,SHA512
OpenFlow,13.2X51-D20,"Openflow Install Package",2014-04-30,,tgz,992835,1b7bcd14a8c2e0dddcbeb223aea4a163,1f67a4d248fbabb4e081819952c0a848af2e3f0c,,
OpenFlow,14.1X53-D10,"Openflow Install Package",2014-10-18,,tgz,5419772,38e46331ce06f2ea10edb37eac5f7810,0a21aeb2be346c85803a9441c898586ff511ccf4,,
OpenFlow,14.1X53-D15,"Openflow Install Package",2014-12-23,,tgz,5423351,b19a870e1f10d02c9af8f79b42bc9049,0baa94004ba1247821556a4a73467885ce2df414,,
OpenFlow,14.1X53-D25,"Openflow Install Package",2015-04-03,,tgz,5509388,23df1d6d14bef169814383168e0b2b6c,be26ddb0d4ec000f48159116dc02b864c87888d7,,
OpenFlow,14.2R1,"Openflow Install Package",2014-11-11,,tgz,5491766,6d64b233f243acd720df636d3002802a,dfefb1c3f6bbac78fb55958a384e0dffb98e84f5,,
OpenFlow,14.2R1,"Openflow Install Package",2014-11-10,,tgz,2084031,c7e8b853ff87bea3ea7dd2abb0ee1550,a9a7cbcb63e4eee629eb220e691089c4b932323d,,
OpenFlow,15.1F6,"OVSDB i386",2016-07-07,,tgz,5206944,a28c842a1c48fc4aa4a8ddb9f55a6a8e,075bc652bb0cda139f285e6e833c14423ea446db,,
