OS,Release,Description,"Release Date","File Name","File Extension","File Size",MD5,SHA1,SHA256,SHA512
"VMware NSX",14.1R2,"OVSDB Install Package",2014-08-13,,tgz,5292853,3918ddf235c7f5db846add17ae5142c5,75b067901253c4705e6934aff8556409c4cd8c89,,
"VMware NSX",14.1X53-D10,"OVSDB Install Package",2014-10-18,,tgz,5419772,38e46331ce06f2ea10edb37eac5f7810,0a21aeb2be346c85803a9441c898586ff511ccf4,,
"VMware NSX",14.1X53-D15,"OVSDB Install Package",2014-12-23,,tgz,5423351,b19a870e1f10d02c9af8f79b42bc9049,0baa94004ba1247821556a4a73467885ce2df414,,
"VMware NSX",14.1X53-D26,"OVSDB Install Package",2015-06-03,,tgz,5514894,9373e82623ef9cc622f6f0ef31f77388,8fb94aee4a8dcdb19b2d5ec925de796804737dbb,,
"VMware NSX",14.2R1,"OVSDB Install Package",2014-11-06,,tgz,5491766,6d64b233f243acd720df636d3002802a,dfefb1c3f6bbac78fb55958a384e0dffb98e84f5,,
"VMware NSX",15.1X53-D10,"OVSDB Install Package",2015-06-24,,tgz,5319101,49932ff7425c9e54ccb30e27663a7ca0,70994df93b4660a595ae5d8d397b6f191e2eeb8a,,
