OS,Release,Description,"Release Date","File Name","File Extension","File Size",MD5,SHA1,SHA256,SHA512
"JCNR Trial",23.3,"Docker Tarball",2023-12-18,,gz,1731495511,fe7ea9e6f6683c57f6cf3741994a4b3b,96a6e48c7fd47b467199d6a928408d157e0c56fc,a18bb6b4bc7297c1497906025c558941f8f20022264fff7e7531c1b48f5c1a3e,b2e88dc46e1fc74ede1aeee4bbf71e12007f9d836d84bf150090b1af855e3f751e6f48eafcc64c19b9595b3bf73a1b7f75aaa1337efdf97d27242fadf6957e0e
"JCNR Trial",24.4,"Docker Tarball",2025-01-20,,gz,1898237917,69fd1ff2c9be59b62a805c0c2d7a636c,ae5e6c60d7a98e2c86f234f56844d50fd44027b6,03b058dc8969316b623dc27e484813572c6658a82ad70cecf86f7dda27703c0e,3daf8152d543baedd5b00dd9dc1751884a31fe618d12cf648fb992c28839ceb41f8b784169382abc840a6c8c279c4a9128c4a88d89b6e1262faf02d3a37a512c
