OS,Release,Description,"Release Date","File Name","File Extension","File Size",MD5,SHA1,SHA256,SHA512
"Openet Mobile Policy and Charging",1.7,"Openet Balance Manager, Ver 4.3",2013-04-03,,zip,21477614,64f24dd5a2a52ffdaebab5e44cfe8a1c,35a944c8ec0e1a0fdafe2e29a02cf04025bf78b6,,
"Openet Mobile Policy and Charging",1.7,"Openet Convergent Charging, Ver 6.0",2013-04-03,,zip,32296060,563fe19b76f77d096c0c0e161d4899d9,ed1402beb55342aea3a36353efc8c57270bb094f,,
"Openet Mobile Policy and Charging",1.7,"Openet Convergent Mediation, Ver 1.0.1",2013-04-03,,zip,22685270,b02401594b261bc97dcd3644f201b23d,b3eb223d52c352eedbb19e3d8f7a93b7637fa25e,,
"Openet Mobile Policy and Charging",1.7,"Openet FusionWork Framework, Ver 7.3.3",2013-04-03,,zip,1349029249,975917fcdcf8716aa54b001aeaaa7f4a,630cf10646e32404c5abbc08641fc7c6de1f2e80,,
"Openet Mobile Policy and Charging",1.7,"Openet Network Edge Rating, Ver 7.3",2013-04-03,,zip,132887761,1cb637e94c6b9201323cec543c2cb21e,a41b6856c8d467337f3c4add90bcdc300d966097,,
"Openet Mobile Policy and Charging",1.7,"Openet Policy Manager, Ver 4.3.2",2013-04-03,,zip,129743011,271368613c1fda0ff782d1ee7caf2c57,506f4324e6019c887b53234165bd87a1b625a69d,,
