OS,Release,Description,"Release Date","File Name","File Extension","File Size",MD5,SHA1,SHA256,SHA512
"Virtual Director",1.0R1,"Virtual Director 1.0R1",2014-01-22,,img,19262511,efd5ff4f0e02a87c3d75f6fa2105cb8f,b10a0eb79f9c867ede07fd1016b1a4a8683303d4,,
"Virtual Director",1.0R3,"Virtual Director 1.0R3",2014-09-05,,img,25441725,86c22d48355a132431735191f663d59d,0b66dad6312f4744b2b6d2381de3c94479140570,,
"Virtual Director",1.0R5,"Virtual Director 1.0R5",2015-01-21,,img,25443809,a9995e7ac196d86acf102868189c82a0,f3e9b688ed03f86882e78bf6b6aab28aa16a8177,,
"Virtual Director",1.0R6,"Virtual Director 1.0R6",2015-07-29,,img,25791164,ad29823bc4845ffbc67310fd6b30e95c,07c6b5558bfa1e967c208eeb37408148d562067c,,
