OS,Release,Description,"Release Date","File Name","File Extension","File Size",MD5,SHA1,SHA256,SHA512
"Contrail Service Orchestration",5.0.3,"Manifest for Contrail Service Orchestration 5.0.3",2019-10-31,,txt,10496,4ad7d7326f0e3c86745f687b62c25b15,f0b3ccb50ef423b79ae1073f2df9e731bc0bf11b,5d7db01f8c3d42ee65d7373dfd686aad4863b8ebea45fef5002d20974b5bc61c,2f3a42f783e1da191131b0a0cdf261d90d851b1fd569b298a27ecb4cb1edf5e436a58d6afbecbf57eaa3cb2e9816386fd9471d99f351945a3768e1aaa3078af4
"Contrail Service Orchestration",6.0.0,"Image for Contrail Service Orchestration 6.0.0",2021-03-27,,txt,10355,028431b311db13924d1e0462969d8be8,7ac3b00eca798d1574b34ef707f52c646131dc60,8bd0394af48233e0fb9d9eba094fb50adccd7e21ed4536804a02f30017a0ae02,df28c42b6dd1c6836516ff873a4c937c3ac495024d782fbc05342a98b7e3d99349401616c7a495a73c73cf2138c9ac10929ab077a543da953f9025025bea5548
