OS,Release,Description,"Release Date","File Name","File Extension","File Size",MD5,SHA1,SHA256,SHA512
"Juniper Secure Connect - Windows",23.4.13.14,"Juniper Secure Connect Windows - 32 Bit",2023-04-03,,exe,43390800,05cb859e22eaca35963af1466efe0eb1,dfec64d1c348b7061d38a2a2c4777ce9e7d00b31,b9d77f27baba954769208fd493e2c68204c06be21e19fe1eea2fd8d45708800c,0c61c30e4aca4de385da4f41958482200f577711246797551f14dd3cb306341e7f2cc02e8c7d5ea3b776e70df425585d3d16a11be31310bcdce35e61b6157abf
"Juniper Secure Connect - Windows",23.4.13.14,"Juniper Secure Connect Windows - 64 Bit",2023-04-03,,exe,54439016,1e7e87b14a0948a0adad06861ff90d19,bcf0b214790a20286488a561e5f6beb651121b03,ecf031c754e1277b00cd8371880024145563f71c07fed6d2b85181efa4bf82d0,b86e7712377afca83bda532751c8c6d121b88b7d01c4aea95f39d6e16bcb14f1df98649d78e80dc351d9c60121973c6f3cdef741d95af12ec6de2cc4dbda6a9c
"Juniper Secure Connect - Windows",23.4.13.16,"Juniper Secure Connect Windows - 32 Bit",2023-08-03,,exe,43396344,d056e4b5c2499340cbfd9da4ed2f5ddb,898df1c202c503cb1c63d75a9511b5ebc072e465,956913058143729a6aab35e3bedfd18b28d990ddef113745b069acfa53dab2aa,7b30aa14280411b5d298c6b7d59a4d1036399405ed0e15e1e48f4f6a42136aaed43c7a2387afb6569f200f4b307374e40690c0947c71a5cb08c4060c7d8b1eeb
"Juniper Secure Connect - Windows",23.4.13.16,"Juniper Secure Connect Windows - 64 Bit",2023-08-03,,exe,54447280,eae6af0406da8615de5e53d2b3d54ba6,e179a61019fe9c4e790e77e601dad84a0cd99ae0,c8fd81d89b647e942ef87542ced690b658b173104046596c625745d7f94fba09,9b24490421e1c7e425f309d265b8b9c429b28bd207b099692517fd81f653439e092d78cae47ea062fcb02322f52b7ae73307b1d42e12cb6a45a4527f68b01f7a
